ID,Username_gb,CreateDate_gb,Biased_gb,Keyword_gb,Text_gb,Predicted_gb,Username_rf,CreateDate_rf,Biased_rf,Keyword_rf,Text_rf,Predicted_rf,Username,CreateDate,Biased,Keyword,Text,Predicted
1218676507675185152,Annlawr76875381,2020-01-18 23:28:16+00:00,1,Israel,Boris Johnson wants to outlaw #BDS &amp; ban our basic human right to boycott apartheid israel: he doesn't get it; it's a grassroots movement https://t.co/CJBwBRjU93,1,Annlawr76875381,2020-01-18 23:28:16+00:00,1,Israel,Boris Johnson wants to outlaw #BDS &amp; ban our basic human right to boycott apartheid israel: he doesn't get it; it's a grassroots movement https://t.co/CJBwBRjU93,1,Annlawr76875381,2020-01-18 23:28:16+00:00,1,Israel,Boris Johnson wants to outlaw #BDS &amp; ban our basic human right to boycott apartheid israel: he doesn't get it; it's a grassroots movement https://t.co/CJBwBRjU93,1
1194976850893824000,corjoy,2019-11-14 13:54:17+00:00,1,ZioNazi,@peterbayley @djrothkopf All points back to the racist apartheid terrorist colonial vile brutal ZioNazi regime- Putin is controlled by the Russian Zionists who�s loyalty is to Israhell-Zios  1st loyalty is to the deceptive dangerous regime who pays to play-Infiltrates all govts Speak #Truth-#LoveSemites,1,corjoy,2019-11-14 13:54:17+00:00,1,ZioNazi,@peterbayley @djrothkopf All points back to the racist apartheid terrorist colonial vile brutal ZioNazi regime- Putin is controlled by the Russian Zionists who�s loyalty is to Israhell-Zios  1st loyalty is to the deceptive dangerous regime who pays to play-Infiltrates all govts Speak #Truth-#LoveSemites,1,corjoy,2019-11-14 13:54:17+00:00,1,ZioNazi,@peterbayley @djrothkopf All points back to the racist apartheid terrorist colonial vile brutal ZioNazi regime- Putin is controlled by the Russian Zionists who�s loyalty is to Israhell-Zios  1st loyalty is to the deceptive dangerous regime who pays to play-Infiltrates all govts Speak #Truth-#LoveSemites,1
1393618425843535878,FreeTheSoul2,2021-05-15 17:24:59+00:00,1,Israel,"@CBSNews You're shocked but we aren't. That's what Israel is, an Apartheid regime.",1,FreeTheSoul2,2021-05-15 17:24:59+00:00,1,Israel,"@CBSNews You're shocked but we aren't. That's what Israel is, an Apartheid regime.",1,FreeTheSoul2,2021-05-15 17:24:59+00:00,1,Israel,"@CBSNews You're shocked but we aren't. That's what Israel is, an Apartheid regime.",1
1214068982547959809,DJSiri,2020-01-06 06:19:36+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with very big sanctions unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,1,DJSiri,2020-01-06 06:19:36+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with very big sanctions unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,1,DJSiri,2020-01-06 06:19:36+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with very big sanctions unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,1
1130003370796900352,theforeverman,2019-05-19 06:52:52+00:00,1,ZioNazi,"Let's hope so, but who knows how malleable #Erdogan is when it comes to serious ZioNazi US pressure..(�No other options�: US will deliver F-35s, while Turkey will get S-400� and S-500, Erdogan says) https://t.co/qFpBYaRrY4 #CapeTown #SouthAfrica",1,theforeverman,2019-05-19 06:52:52+00:00,1,ZioNazi,"Let's hope so, but who knows how malleable #Erdogan is when it comes to serious ZioNazi US pressure..(�No other options�: US will deliver F-35s, while Turkey will get S-400� and S-500, Erdogan says) https://t.co/qFpBYaRrY4 #CapeTown #SouthAfrica",1,theforeverman,2019-05-19 06:52:52+00:00,1,ZioNazi,"Let's hope so, but who knows how malleable #Erdogan is when it comes to serious ZioNazi US pressure..(�No other options�: US will deliver F-35s, while Turkey will get S-400� and S-500, Erdogan says) https://t.co/qFpBYaRrY4 #CapeTown #SouthAfrica",1
1214066366837403649,theforeverman,2020-01-06 06:09:12+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with �very big sanctions� unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,1,theforeverman,2020-01-06 06:09:12+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with �very big sanctions� unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,1,theforeverman,2020-01-06 06:09:12+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with �very big sanctions� unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica,1
1594980898612690946,VincentCantrill,2022-11-22 09:07:34+00:00,1,Israel,"RT @TomLondon6: I am proud of being Jewish  For me being Jewish should mean always being on the side of the oppressed &amp; never the oppressor  I have called out the apartheid regime in Israel/Palestine &amp; the associated murders &amp; ethnic cleansing of Palestinians  FOR THIS, I am called *antisemitic*",1,VincentCantrill,2022-11-22 09:07:34+00:00,1,Israel,"RT @TomLondon6: I am proud of being Jewish  For me being Jewish should mean always being on the side of the oppressed &amp; never the oppressor  I have called out the apartheid regime in Israel/Palestine &amp; the associated murders &amp; ethnic cleansing of Palestinians  FOR THIS, I am called *antisemitic*",1,VincentCantrill,2022-11-22 09:07:34+00:00,1,Israel,"RT @TomLondon6: I am proud of being Jewish  For me being Jewish should mean always being on the side of the oppressed &amp; never the oppressor  I have called out the apartheid regime in Israel/Palestine &amp; the associated murders &amp; ethnic cleansing of Palestinians  FOR THIS, I am called *antisemitic*",1
1109933817853153280,IqbalWaheed8,2019-03-24 21:43:38+00:00,1,ZioNazi,@swilkinsonbc Don't those zionazi snipers have any kind of a moral compass? They shoot and kill unarmed people who are only protesting for their rights.,1,IqbalWaheed8,2019-03-24 21:43:38+00:00,1,ZioNazi,@swilkinsonbc Don't those zionazi snipers have any kind of a moral compass? They shoot and kill unarmed people who are only protesting for their rights.,1,IqbalWaheed8,2019-03-24 21:43:38+00:00,1,ZioNazi,@swilkinsonbc Don't those zionazi snipers have any kind of a moral compass? They shoot and kill unarmed people who are only protesting for their rights.,1
1212942282191564800,SCynyrd,2020-01-03 03:42:30+00:00,1,ZioNazi,Another zionazi pogrom,1,SCynyrd,2020-01-03 03:42:30+00:00,1,ZioNazi,Another zionazi pogrom,1,SCynyrd,2020-01-03 03:42:30+00:00,1,ZioNazi,Another zionazi pogrom,1
1592818450329915393,ShaneABrar,2022-11-16 09:54:46+00:00,1,Israel,"RT @Africa4Pal: Building up to the 2022 #FIFAWorldCup, it’s important to highlight the most racist team in the world, in Apartheid Israel.   #FreePalestine https://t.co/rDmrFYRwvb",1,ShaneABrar,2022-11-16 09:54:46+00:00,1,Israel,"RT @Africa4Pal: Building up to the 2022 #FIFAWorldCup, it’s important to highlight the most racist team in the world, in Apartheid Israel.   #FreePalestine https://t.co/rDmrFYRwvb",1,ShaneABrar,2022-11-16 09:54:46+00:00,1,Israel,"RT @Africa4Pal: Building up to the 2022 #FIFAWorldCup, it’s important to highlight the most racist team in the world, in Apartheid Israel.   #FreePalestine https://t.co/rDmrFYRwvb",1
1233959222305607680,retinaguy,2020-03-01 03:36:19+00:00,1,ZioNazi,@IsmailogluF I think it�s only the Christian Zionist alliance that smoke screens a two state solution. The Zionazis were never serious about it and that�s been clear since the first intifada. Israel has been able to thrive because of the loss of Muslim unity/Khalifa.,1,retinaguy,2020-03-01 03:36:19+00:00,1,ZioNazi,@IsmailogluF I think it�s only the Christian Zionist alliance that smoke screens a two state solution. The Zionazis were never serious about it and that�s been clear since the first intifada. Israel has been able to thrive because of the loss of Muslim unity/Khalifa.,1,retinaguy,2020-03-01 03:36:19+00:00,1,ZioNazi,@IsmailogluF I think it�s only the Christian Zionist alliance that smoke screens a two state solution. The Zionazis were never serious about it and that�s been clear since the first intifada. Israel has been able to thrive because of the loss of Muslim unity/Khalifa.,1
